'078;052;8050846078901;OBAGS121-TESAN-486;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU IMPRIME SUMMER GAMES;UNICA;3;10,740;32,22; ; ; ;pink;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'079;084;8050846029668;OBAGS438-TES01-008;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG SAND EN TISSU CANVAS;UNICA;2;10,740;21,48;CANOSAND        ;WHITE;0;bianco;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'080;100;8050846029651;OBAGS438-TES01-054;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG SAND EN TISSU CANVAS;UNICA;2;10,740;21,48;CANOSAND        ;NATUR;0;naturale;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'081;101;8050846029675;OBAGS438-TES01-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG SAND EN TISSU CANVAS;UNICA;2;10,740;21,48;CANOSAND        ;BLACK;0;nero;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'082;008;8050846079007;OBAGS438-TESAI-486;POCHETTE INTERIEURE POUCH AVEC FERMETURE ECLAIR O BAG SAND EN TISSU IMPRIME MIAMI;UNICA;2;10,740;21,48; ; ; ;pink;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'083;029;8050846079014;OBAGS438-TESAI-587;POCHETTE INTERIEURE POUCH AVEC FERMETURE ECLAIR O BAG SAND EN TISSU IMPRIME MIAMI;UNICA;2;10,740;21,48; ; ; ;celery green;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'084;039;8050846079038;OBAGS438-TESAK-088;POCHETTE INTERIEURE POUCH AVEC FERMETURE ECLAIR O BAG SAND EN TISSU IMPRIME PINEAPPLES;UNICA;2;10,740;21,48; ; ; ;turchese;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'085;085;8050846079021;OBAGS438-TESAK-119;POCHETTE INTERIEURE POUCH AVEC FERMETURE ECLAIR O BAG SAND EN TISSU IMPRIME PINEAPPLES;UNICA;2;10,740;21,48; ; ; ;fragola;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'086;038;8050846079106;OBAGS601-TESAI-486;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME MIAMI;UNICA;2;11,850;23,70; ; ; ;pink;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'087;015;8050846079113;OBAGS601-TESAI-587;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME MIAMI;UNICA;2;11,850;23,70; ; ; ;celery green;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'088;064;8050846079137;OBAGS601-TESAK-088;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME PINEAPPLES;UNICA;2;11,850;23,70; ; ; ;turchese;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'089;065;8050846079120;OBAGS601-TESAK-119;POCHETTE INTERIEURE SWITCH O BAG EN TISSU IMPRIME PINEAPPLES;UNICA;2;11,850;23,70; ; ; ;fragola;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'090;099;8050846079274;OBAGS602-TESAI-587;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME MIAMI;UNICA;2;11,850;23,70; ; ; ;celery green;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'091;007;8050846079298;OBAGS602-TESAK-088;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME PINEAPPLES;UNICA;2;11,850;23,70; ; ; ;turchese;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'092;051;8050846079281;OBAGS602-TESAK-119;POCHETTE INTERIEURE SWITCH O BAG MINI EN TISSU IMPRIME PINEAPPLES;UNICA;2;11,850;23,70; ; ; ;fragola;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'093;027;8050846079175;OBAGS618-TESAK-088;POCHETTE INTERIEURE SWITCH O BAG BEACH MINI EN TISSU IMPRIME PINEAPPLES;UNICA;2;11,850;23,70; ; ; ;turchese;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'094;082;8050846079168;OBAGS618-TESAK-119;POCHETTE INTERIEURE SWITCH O BAG BEACH MINI EN TISSU IMPRIME PINEAPPLES;UNICA;2;11,850;23,70; ; ; ;fragola;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'095;054;8050846079380;OBAGS637-TESAK-088;POCHETTE INTERIEURE SWITCH O BAG TWIST MINI EN TISSU IMPRIME PINEAPPLES;UNICA;2;14,440;28,88; ; ; ;turchese;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'096;068;8050846079373;OBAGS637-TESAK-119;POCHETTE INTERIEURE SWITCH O BAG TWIST MINI EN TISSU IMPRIME PINEAPPLES;UNICA;2;14,440;28,88; ; ; ;fragola;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
'097;089;8050846078628;OCLKD001-MESD6-144;O CLOCK MECANISME FLUO;UNICA;5;7,780;38,90; ; ; ;ginestra;FAT_2019_50_0001419.txt;FAT;28/06/2019;2896,03;2853,03;2019 F2/OBAG/132 227323
