XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en
XXX;;;;;;;;;
XXX;ATTENTION au format des colonnes !;;;;;;;;
XXX;Avant toute edition, changer les formats des colonnes suivantes :;;;;;;;;
XXX;Code Barre :;; numerique sans decimales;;;;;;
XXX;Code Couleur :;;" numerique format ""000""";;;;;;
CodeBarre;OBAGT033-LAS13-540; O bag fall 2018;71; bordo O bag urban lana;OBAGT033;LAS13;540;curry;curry
CodeBarre;OBAGT033-LAS15-018; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;18;bordeaux;burgundy
CodeBarre;OBAGT033-LAS15-055; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;55;nero;black
CodeBarre;OBAGT033-LAS15-017; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;17;blu navy;navy blue
CodeBarre;OBAGT033-LAS15-137; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;137;bluette;bright blue
CodeBarre;OBAGT033-LAS15-371; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;371;latte;milk
CodeBarre;OBAGT033-LAS15-002; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;2;amaranto;amaranth
CodeBarre;OBAGT033-LAS15-086; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;86;tortora;dove - grey
CodeBarre;OBAGT033-LAS15-050; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;50;melanzana;aubergine
CodeBarre;OBAGT033-LAS15-075; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;75;rosa smoke;rose smoke
CodeBarre;OBAGT033-LAS15-041; O bag fall 2018;74; bordo O bag urban lana;OBAGT033;LAS15;41;grigio scuro;dark grey
8050846028425;OBAGC101-FAS01-018; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;18;bordeaux;burgundy
8050846028456;OBAGC101-FAS01-055; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;55;nero;black
8050846031036;OBAGC101-FAS01-017; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;17;blu navy;navy blue
8050846031029;OBAGC101-FAS01-137; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;137;bluette;bright blue
8050846028449;OBAGC101-FAS01-371; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;371;latte;milk
8050846039964;OBAGC101-FAS01-002; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;2;amaranto;amaranth
8050846031043;OBAGC101-FAS01-086; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;86;tortora;dove - grey
CodeBarre;OBAGC101-FAS01-050; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;50;melanzana;aubergine
8050846039971;OBAGC101-FAS01-075; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;75;rosa smoke;rose smoke
8050846028463;OBAGC101-FAS01-041; O bag fall 2018;75; cover O bag ecopelliccia;OBAGC101;FAS01;41;grigio scuro;dark grey
8050846030978;OBAGC102-FAS01-137; O bag fall 2018;78; cover O bag mini;OBAGC102;FAS01;137;bluette;bright blue
8050846028234;OBAGC102-FAS01-371; O bag fall 2018;78; cover O bag mini;OBAGC102;FAS01;371;latte;milk
CodeBarre;OBAGC102-FAS01-009; O bag fall 2018;78; cover O bag mini;OBAGC102;FAS01;9;blu;blue
8050846028241;OBAGC102-FAS01-055; O bag fall 2018;78; cover O bag mini;OBAGC102;FAS01;55;nero;black
CodeBarre;OBAGC102-FAS01-227; O bag fall 2018;78; cover O bag mini;OBAGC102;FAS01;227;bianco/nero;white - black
CodeBarre;OBAGS001-TES73-550; O bag fall 2018;79; sacca interna zip O bag;OBAGS001;TES73;550;sabbia/testa di moro;sand/dark brown
CodeBarre;OBAGS001-TES73-485; O bag fall 2018;79; sacca interna zip O bag;OBAGS001;TES73;485;atlantic;atlantic
CodeBarre;OBAGS001-TES73-018; O bag fall 2018;79; sacca interna zip O bag;OBAGS001;TES73;18;bordeaux;burgundy
CodeBarre;OBAGS001-TES73-050; O bag fall 2018;79; sacca interna zip O bag;OBAGS001;TES73;50;melanzana;aubergine
CodeBarre;OBAGS001-TESS2-258; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;258;beige;beige
CodeBarre;OBAGS001-TESS2-055; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;55;nero;black
CodeBarre;OBAGS001-TESS2-018; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;18;bordeaux;burgundy
CodeBarre;OBAGS001-TESS2-017; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;17;blu navy;navy blue
CodeBarre;OBAGS001-TESS2-485; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;485;atlantic;atlantic
CodeBarre;OBAGS001-TESS2-086; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;86;tortora;dove - grey
CodeBarre;OBAGS001-TESS2-076; O bag fall 2018;80; sacca interna zip O bag;OBAGS001;TESS2;76;rosso;red
CodeBarre;OBAGS001-TESR1-009; O bag fall 2018;81; sacca interna zip O bag;OBAGS001;TESR1;9;blu;blue
CodeBarre;OBAGS001-TESR1-055; O bag fall 2018;81; sacca interna zip O bag;OBAGS001;TESR1;55;nero;black
CodeBarre;OBAGS001-TESR1-137; O bag fall 2018;81; sacca interna zip O bag;OBAGS001;TESR1;137;bluette;bright blue
CodeBarre;OBAGS001-TESR1-371; O bag fall 2018;81; sacca interna zip O bag;OBAGS001;TESR1;371;latte;milk
CodeBarre;OBAGS001-TESR1-227; O bag fall 2018;81; sacca interna zip O bag;OBAGS001;TESR1;227;bianco/nero;white - black
CodeBarre;OBAGS002-TES73-550; O bag fall 2018;82; sacca interna zip O bag mini;OBAGS002;TES73;550;sabbia/testa di moro;sand/dark brown
CodeBarre;OBAGS002-TES73-018; O bag fall 2018;82; sacca interna zip O bag mini;OBAGS002;TES73;18;bordeaux;burgundy
CodeBarre;OBAGS002-TES73-050; O bag fall 2018;82; sacca interna zip O bag mini;OBAGS002;TES73;50;melanzana;aubergine
CodeBarre;OBAGS002-TES73-485; O bag fall 2018;82; sacca interna zip O bag mini;OBAGS002;TES73;485;atlantic;atlantic
CodeBarre;OBAGS002-TESS2-055; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;55;nero;black
CodeBarre;OBAGS002-TESS2-017; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;17;blu navy;navy blue
CodeBarre;OBAGS002-TESS2-086; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;86;tortora;dove - grey
CodeBarre;OBAGS002-TESS2-018; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;18;bordeaux;burgundy
CodeBarre;OBAGS002-TESS2-258; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;258;beige;beige
CodeBarre;OBAGS002-TESS2-076; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;76;rosso;red
CodeBarre;OBAGS002-TESS2-485; O bag fall 2018;83; sacca interna zip O bag mini;OBAGS002;TESS2;485;atlantic;atlantic
CodeBarre;OBAGS002-TESR1-137; O bag fall 2018;84; sacca interna zip O bag mini;OBAGS002;TESR1;137;bluette;bright blue
8050846033603;OBAGS002-TESR1-055; O bag fall 2018;84; sacca interna zip O bag mini;OBAGS002;TESR1;55;nero;black
CodeBarre;OBAGS002-TESR1-371; O bag fall 2018;84; sacca interna zip O bag mini;OBAGS002;TESR1;371;latte;milk
CodeBarre;OBAGS016-TESD5-018; O bag fall 2018;84; sacca interna zip O moon;OBAGS016;TESD5;18;bordeaux;burgundy
CodeBarre;OBAGS016-TESD5-055; O bag fall 2018;84; sacca interna zip O moon;OBAGS016;TESD5;55;nero;black
CodeBarre;OBAGS002-TES91-549; O bag fall 2018;85; sacca interna zip O bag mini;OBAGS002;TES91;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;OBAGS002-TES91-485; O bag fall 2018;85; sacca interna zip O bag mini;OBAGS002;TES91;485;atlantic;atlantic
CodeBarre;OBAGS002-TES91-050; O bag fall 2018;85; sacca interna zip O bag mini;OBAGS002;TES91;50;melanzana;aubergine
CodeBarre;OBAGS016-TESQ9-017; O bag fall 2018;86; sacca interna zip O moon;OBAGS016;TESQ9;17;blu navy;navy blue
CodeBarre;OBAGS016-TESQ9-086; O bag fall 2018;86; sacca interna zip O moon;OBAGS016;TESQ9;86;tortora;dove - grey
CodeBarre;OBAGS016-TESQ9-018; O bag fall 2018;86; sacca interna zip O moon;OBAGS016;TESQ9;18;bordeaux;burgundy
CodeBarre;OBAGS016-TESQ9-076; O bag fall 2018;86; sacca interna zip O moon;OBAGS016;TESQ9;76;rosso;red
CodeBarre;OBAGS016-TESQ9-227; O bag fall 2018;86; sacca interna zip O moon;OBAGS016;TESQ9;227;bianco/nero;white - black
CodeBarre;OBAGS016-TESR3-545; O bag fall 2018;87; sacca interna zip O moon;OBAGS016;TESR3;545;blu navy/verde bosco;navy blue/green forest
CodeBarre;OBAGS016-TESR3-485; O bag fall 2018;87; sacca interna zip O moon;OBAGS016;TESR3;485;atlantic;atlantic
CodeBarre;OBAGS016-TESR3-018; O bag fall 2018;87; sacca interna zip O moon;OBAGS016;TESR3;18;bordeaux;burgundy
CodeBarre;OBAGS016-TESS2-549; O bag fall 2018;88; sacca interna zip O moon;OBAGS016;TESS2;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;OBAGS017-TESQ8-008; O bag fall 2018;88; sacca interna zip O moon;OBAGS017;TESQ8;8;bianco;white
CodeBarre;OBAGS017-TESQ8-002; O bag fall 2018;88; sacca interna zip O moon;OBAGS017;TESQ8;2;amaranto;amaranth
CodeBarre;OBAGS017-TESQ8-055; O bag fall 2018;88; sacca interna zip O moon;OBAGS017;TESQ8;55;nero;black
CodeBarre;OBAGS017-TESQ8-137; O bag fall 2018;88; sacca interna zip O moon;OBAGS017;TESQ8;137;bluette;bright blue
CodeBarre;OBAGS016-FAS09-017; O bag fall 2018;89; sacca interna zip O moon;OBAGS016;FAS09;17;blu navy;navy blue
CodeBarre;OBAGS016-FAS09-086; O bag fall 2018;89; sacca interna zip O moon;OBAGS016;FAS09;86;tortora;dove - grey
CodeBarre;OBAGS016-FAS09-018; O bag fall 2018;89; sacca interna zip O moon;OBAGS016;FAS09;18;bordeaux;burgundy
CodeBarre;OBAGS016-FAS09-076; O bag fall 2018;89; sacca interna zip O moon;OBAGS016;FAS09;76;rosso;red
CodeBarre;OBAGS016-FAS09-227; O bag fall 2018;89; sacca interna zip O moon;OBAGS016;FAS09;227;bianco/nero;white - black
CodeBarre;OBAGS017-TESR8-545; O bag fall 2018;90; sacca interna zip O moon;OBAGS017;TESR8;545;blu navy/verde bosco;navy blue/green forest
CodeBarre;OBAGS017-TESR8-137; O bag fall 2018;90; sacca interna zip O moon;OBAGS017;TESR8;137;bluette;bright blue
CodeBarre;OBAGS017-TESR8-055; O bag fall 2018;90; sacca interna zip O moon;OBAGS017;TESR8;55;nero;black
CodeBarre;OBAGS017-TESR8-371; O bag fall 2018;90; sacca interna zip O moon;OBAGS017;TESR8;371;latte;milk
CodeBarre;OBAGS017-TESD5-055; O bag fall 2018;91; sacca interna zip O moon;OBAGS017;TESD5;55;nero;black
CodeBarre;OBAGS017-TESD5-008; O bag fall 2018;91; sacca interna zip O moon;OBAGS017;TESD5;8;bianco;white
CodeBarre;OBAGS017-TESD5-054; O bag fall 2018;91; sacca interna zip O moon;OBAGS017;TESD5;54;naturale;natural
CodeBarre;OBAGS017-TESD5-055; O bag fall 2018;91; sacca interna zip O moon;OBAGS017;TESD5;55;nero;black
CodeBarre;OBAGS017-TESD5-371; O bag fall 2018;91; sacca interna zip O moon;OBAGS017;TESD5;371;latte;milk
CodeBarre;OBAGS017-TESD5-137; O bag fall 2018;91; sacca interna zip O moon;OBAGS017;TESD5;137;bluette;bright blue
CodeBarre;OBAGS031-TESR7-017; O bag fall 2018;92; sacca interna zip O bag knit;OBAGS031;TESR7;17;blu navy;navy blue
CodeBarre;OBAGS031-TESR7-071; O bag fall 2018;92; sacca interna zip O bag knit;OBAGS031;TESR7;71;roccia;rock
CodeBarre;OBAGS031-TESR7-086; O bag fall 2018;92; sacca interna zip O bag knit;OBAGS031;TESR7;86;tortora;dove - grey
CodeBarre;OBAGS031-TESR7-055; O bag fall 2018;92; sacca interna zip O bag knit;OBAGS031;TESR7;55;nero;black
CodeBarre;OBAGS031-TESS2-018; O bag fall 2018;93; sacca interna zip O bag knit;OBAGS031;TESS2;18;bordeaux;burgundy
CodeBarre;OBAGS031-TESS2-485; O bag fall 2018;93; sacca interna zip O bag knit;OBAGS031;TESS2;485;atlantic;atlantic
CodeBarre;OBAGS031-TESS2-055; O bag fall 2018;94; sacca interna zip O bag knit;OBAGS031;TESS2;55;nero;black
CodeBarre;OBAGS031-TESS2-008; O bag fall 2018;94; sacca interna zip O bag knit;OBAGS031;TESS2;8;bianco;white
CodeBarre;OBAGS031-TESS2-054; O bag fall 2018;94; sacca interna zip O bag knit;OBAGS031;TESS2;54;naturale;natural
CodeBarre;OBAGS031-TESS2-055; O bag fall 2018;94; sacca interna zip O bag knit;OBAGS031;TESS2;55;nero;black
CodeBarre;OBAGS031-TESS2-137; O bag fall 2018;94; sacca interna zip O bag knit;OBAGS031;TESS2;137;bluette;bright blue
CodeBarre;OBAGS031-TESS2-371; O bag fall 2018;94; sacca interna zip O bag knit;OBAGS031;TESS2;371;latte;milk
CodeBarre;OBAGS032-TESD5-017; O bag fall 2018;95; sacca interna zip O bag knit;OBAGS032;TESD5;17;blu navy;navy blue
CodeBarre;OBAGS032-TESD5-086; O bag fall 2018;95; sacca interna zip O bag knit;OBAGS032;TESD5;86;tortora;dove - grey
CodeBarre;OBAGS032-TESD5-055; O bag fall 2018;95; sacca interna zip O bag knit;OBAGS032;TESD5;55;nero;black
CodeBarre;OBAGS032-TESR7-071; O bag fall 2018;95; sacca interna zip O bag knit;OBAGS032;TESR7;71;roccia;rock
CodeBarre;OBAGS032-TESS2-018; O bag fall 2018;96; sacca interna zip O bag knit;OBAGS032;TESS2;18;bordeaux;burgundy
CodeBarre;OBAGS032-TESS2-485; O bag fall 2018;96; sacca interna zip O bag knit;OBAGS032;TESS2;485;atlantic;atlantic
CodeBarre;OBAGS032-TESS2-055; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;55;nero;black
CodeBarre;OBAGS032-TESS2-017; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;17;blu navy;navy blue
CodeBarre;OBAGS032-TESS2-086; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;86;tortora;dove - grey
CodeBarre;OBAGS032-TESS2-018; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;18;bordeaux;burgundy
CodeBarre;OBAGS032-TESS2-258; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;258;beige;beige
CodeBarre;OBAGS032-TESS2-076; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;76;rosso;red
CodeBarre;OBAGS032-TESS2-485; O bag fall 2018;97; sacca interna zip O bag knit;OBAGS032;TESS2;485;atlantic;atlantic
CodeBarre;OBAGS033-TESR1-227; O bag fall 2018;98; sacca interna zip O bag;OBAGS033;TESR1;227;bianco/nero;white - black
CodeBarre;OBAGS033-TESR1-485; O bag fall 2018;98; sacca interna zip O bag;OBAGS033;TESR1;485;atlantic;atlantic
CodeBarre;OBAGS033-TESR1-071; O bag fall 2018;98; sacca interna zip O bag;OBAGS033;TESR1;71;roccia;rock
CodeBarre;OBAGS033-TESR1-076; O bag fall 2018;98; sacca interna zip O bag;OBAGS033;TESR1;76;rosso;red
CodeBarre;OBAGS033-TESR7-552; O bag fall 2018;99; sacca interna zip O bag;OBAGS033;TESR7;552;blu navy/rame;navy blue/copper
CodeBarre;OBAGS033-TESR7-553; O bag fall 2018;99; sacca interna zip O bag;OBAGS033;TESR7;553;rosso/blu navy/curry;red/navy blue/curry
CodeBarre;OBAGS033-TESR9-541; O bag fall 2018;100; sacca interna zip O bag;OBAGS033;TESR9;541;verde bosco;green forest
CodeBarre;OBAGS034-FAS09-008; O bag fall 2018;100; sacca interna zip O bag glam;OBAGS034;FAS09;8;bianco;white
CodeBarre;OBAGS034-FAS09-055; O bag fall 2018;100; sacca interna zip O bag glam;OBAGS034;FAS09;55;nero;black
CodeBarre;OBAGS034-FAS09-018; O bag fall 2018;100; sacca interna zip O bag glam;OBAGS034;FAS09;18;bordeaux;burgundy
CodeBarre;OBAGS034-TES73-227; O bag fall 2018;100; sacca interna zip O bag glam;OBAGS034;TES73;227;bianco/nero;white - black
CodeBarre;OBAGS034-TESQ8-549; O bag fall 2018;101; sacca interna zip O bag glam;OBAGS034;TESQ8;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;OBAGS034-TESR8-545; O bag fall 2018;101; sacca interna zip O bag glam;OBAGS034;TESR8;545;blu navy/verde bosco;navy blue/green forest
CodeBarre;OBAGS034-TESR8-055; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;55;nero;black
CodeBarre;OBAGS034-TESR8-076; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;76;rosso;red
CodeBarre;OBAGS034-TESR8-017; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;17;blu navy;navy blue
CodeBarre;OBAGS034-TESR8-086; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;86;tortora;dove - grey
CodeBarre;OBAGS034-TESR8-018; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;18;bordeaux;burgundy
CodeBarre;OBAGS034-TESR8-258; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;258;beige;beige
CodeBarre;OBAGS034-TESR8-485; O bag fall 2018;102; sacca interna zip O bag glam;OBAGS034;TESR8;485;atlantic;atlantic
CodeBarre;OBAGS034-TESR1-006; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;6;avorio;ivory
CodeBarre;OBAGS034-TESR1-018; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;18;bordeaux;burgundy
CodeBarre;OBAGS034-TESR1-055; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;55;nero;black
CodeBarre;OBAGS034-TESR1-379; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;379;blu notte;deep blue
CodeBarre;OBAGS034-TESR1-137; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;137;bluette;bright blue
CodeBarre;OBAGS034-TESR1-058; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;58;noce;walnut
CodeBarre;OBAGS034-TESR1-541; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;541;verde bosco;green forest
CodeBarre;OBAGS034-TESR1-002; O bag fall 2018;106; sacca interna zip O bag glam;OBAGS034;TESR1;2;amaranto;amaranth
CodeBarre;OBAGP006-FAS09-086; O bag fall 2018;107; pattina O pocket ecopelliccia;OBAGP006;FAS09;86;tortora;dove - grey
CodeBarre;OBAGP006-FAS09-057; O bag fall 2018;107; pattina O pocket ecopelliccia;OBAGP006;FAS09;57;blu navy/verde bosco/bordeaux;navy blue/green forest/burgundy
CodeBarre;OBAGP106-ECS90-017; O bag fall 2018;108; pattina con fascia O pocket;OBAGP106;ECS90;17;blu navy;navy blue
CodeBarre;OBAGP006-TESR6-550; O bag fall 2018;108; pattina O pocket tessuto;OBAGP006;TESR6;550;sabbia/testa di moro;sand/dark brown
CodeBarre;OBAGP506-ECS91-553; O bag fall 2018;109; pattina passante O pocket;OBAGP506;ECS91;553;rosso/blu navy/curry;red/navy blue/curry
CodeBarre;OBAGP506-ECS91-552; O bag fall 2018;109; pattina passante O pocket;OBAGP506;ECS91;552;blu navy/rame;navy blue/copper
CodeBarre;OBAGP506-ESC92-227; O bag fall 2018;109; pattina passante O pocket;OBAGP506;ESC92;227;bianco/nero;white - black
CodeBarre;OBAGPA24-TESR2-227; O bag fall 2018;110; pattina girello O pocket;OBAGPA24;TESR2;227;bianco/nero;white - black
CodeBarre;OBAGPA24-TESR6-550; O bag fall 2018;110; pattina girello O pocket;OBAGPA24;TESR6;550;sabbia/testa di moro;sand/dark brown
CodeBarre;OBAGPA24-TESR9-553; O bag fall 2018;111; pattina girello O pocket;OBAGPA24;TESR9;553;rosso/blu navy/curry;red/navy blue/curry
CodeBarre;OBAGPA24-TESR9-055; O bag fall 2018;112; pattina girello O pocket;OBAGPA24;TESR9;55;nero;black
CodeBarre;OBAGPA24-TESR9-540; O bag fall 2018;112; pattina girello O pocket;OBAGPA24;TESR9;540;curry;curry
CodeBarre;OBAGPA24-TESR9-018; O bag fall 2018;112; pattina girello O pocket;OBAGPA24;TESR9;18;bordeaux;burgundy
CodeBarre;OBAGPA24-TESR9-084; O bag fall 2018;112; pattina girello O pocket;OBAGPA24;TESR9;84;testa di moro;dark brown
CodeBarre;OBAGPA24-TESR9-017; O bag fall 2018;112; pattina girello O pocket;OBAGPA24;TESR9;17;blu navy;navy blue
CodeBarre;OBAGPA24-TESR9-108; O bag fall 2018;112; pattina girello O pocket;OBAGPA24;TESR9;108;terracotta;terracotta
CodeBarre;OBAGP034-ECS29-227; O bag fall 2018;116; pattina O bag glam ecopelle;OBAGP034;ECS29;227;bianco/nero;white - black
CodeBarre;OBAGP034-ECS29-549; O bag fall 2018;116; pattina O bag glam ecopelle;OBAGP034;ECS29;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;OBAGP034-ECS29-241; O bag fall 2018;116; pattina O bag glam ecopelle;OBAGP034;ECS29;241;blu navy - rosso;navy blue - red
CodeBarre;OBAGC534-TESP2-227; O bag fall 2018;117; chiusura a fascia con fibbia;OBAGC534;TESP2;227;bianco/nero;white - black
CodeBarre;OBAGC534-TESP2-018; O bag fall 2018;117; chiusura a fascia con fibbia;OBAGC534;TESP2;18;bordeaux;burgundy
CodeBarre;OBAGC534-TESP2-485; O bag fall 2018;117; chiusura a fascia con fibbia;OBAGC534;TESP2;485;atlantic;atlantic
CodeBarre;OBAGC534-TESP2-540; O bag fall 2018;117; chiusura a fascia con fibbia;OBAGC534;TESP2;540;curry;curry
CodeBarre;OBAGB019-EVS00-463; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;463;blu maya;maya blue
CodeBarre;OBAGB019-EVS00-055; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;55;nero;black
CodeBarre;OBAGB019-EVS00-017; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;17;blu navy;navy blue
CodeBarre;OBAGB019-EVS00-018; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;18;bordeaux;burgundy
CodeBarre;OBAGB019-EVS00-371; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;371;latte;milk
CodeBarre;OBAGB019-EVS00-541; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;541;verde bosco;green forest
CodeBarre;OBAGB019-EVS00-076; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;76;rosso;red
CodeBarre;OBAGB019-EVS00-078; O bag fall 2018;120; scocca O square EVA;OBAGB019;EVS00;78;sabbia;sand
CodeBarre;HLESZ817-ECS00-018; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;ECS00;18;bordeaux;burgundy
CodeBarre;HLESZ817-ECS00-084; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;ECS00;84;testa di moro;dark brown
CodeBarre;HLESZ817-ECS00-541; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;ECS00;541;verde bosco;green forest
CodeBarre;HLESZ817-TESP2-549; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;TESP2;549;blu navy/curry/bordeaux;navy blue/curry/burgundy
CodeBarre;HLESZ817-TESP2-551; O bag fall 2018;121; manico + spallaccio goccia;HLESZ817;TESP2;551;blu navy/rosso;navy blue/red
CodeBarre;OBAGS019-TES01-017; O bag fall 2018;122; sacca interna zip O square;OBAGS019;TES01;17;blu navy;navy blue
CodeBarre;OBAGS019-TES01-054; O bag fall 2018;122; sacca interna zip O square;OBAGS019;TES01;54;naturale;natural
CodeBarre;OBAGS019-TES01-055; O bag fall 2018;122; sacca interna zip O square;OBAGS019;TES01;55;nero;black
CodeBarre;OBAGS019-TES26-092; O bag fall 2018;122; sacca interna O square;OBAGS019;TES26;92;verde scuro;dark green
CodeBarre;OBAGS019-TES26-050; O bag fall 2018;122; sacca interna O square;OBAGS019;TES26;50;melanzana;aubergine
CodeBarre;OBAGS019-TES26-018; O bag fall 2018;122; sacca interna O square;OBAGS019;TES26;18;bordeaux;burgundy
CodeBarre;OBAGC415-TES26-541; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;541;verde bosco;green forest
CodeBarre;OBAGC415-TES26-541; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;541;verde bosco;green forest
CodeBarre;OBAGC415-TES26-055; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;55;nero;black
CodeBarre;OBAGC415-TES26-055; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;55;nero;black
CodeBarre;OBAGC415-TES26-017; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;17;blu navy;navy blue
CodeBarre;OBAGC415-TES26-017; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;17;blu navy;navy blue
CodeBarre;OBAGC415-TES26-463; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;463;blu maya;maya blue
CodeBarre;OBAGC415-TES26-137; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;137;bluette;bright blue
CodeBarre;OBAGC415-TES26-018; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;18;bordeaux;burgundy
CodeBarre;OBAGC415-TES26-018; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;18;bordeaux;burgundy
CodeBarre;OBAGC415-TES26-071; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;71;roccia;rock
CodeBarre;OBAGC415-TES26-038; O bag fall 2018;123; chiusura cover con tasca;OBAGC415;TES26;38;grafite;graphite
CodeBarre;OBAGB426-TESJ2-055; O bag fall 2018;124; scocca completo O bag tote;OBAGB426;TESJ2;55;nero;black
CodeBarre;OBAGB426-TESJ2-018; O bag fall 2018;124; scocca completo O bag tote;OBAGB426;TESJ2;18;bordeaux;burgundy
CodeBarre;OBAGB426-TESJ2-017; O bag fall 2018;124; scocca completo O bag tote;OBAGB426;TESJ2;17;blu navy;navy blue
CodeBarre;SHOUBG00-ECS35-055; O bag fall 2018;124; tracolla/spallaccio slim 140;SHOUBG00;ECS35;55;nero;black
CodeBarre;SHOUBG00-ECS35-018; O bag fall 2018;124; tracolla/spallaccio slim 140;SHOUBG00;ECS35;18;bordeaux;burgundy
CodeBarre;SHOUBG00-ECS35-017; O bag fall 2018;124; tracolla/spallaccio slim 140;SHOUBG00;ECS35;17;blu navy;navy blue
CodeBarre;OBAGB413-FAS09-018; O bag fall 2018;125; scocca completo O bag soft;OBAGB413;FAS09;18;bordeaux;burgundy
CodeBarre;OBAGB413-FAS09-137; O bag fall 2018;125; scocca completo O bag soft;OBAGB413;FAS09;137;bluette;bright blue
