'062;033;CodeBarre;OBAGS034-TESD5-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN MICROFIBRE COULEUR UNIE CHOCOLA;UNICA;2;8,10;16,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'063;034;CodeBarre;OBAGS002-TESD5-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE NOIR;UNICA;5;10,80;54,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'064;035;CodeBarre;SHOUX201-ECS98-389;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN MICROFIBRE COULEUR UNIE BORDEAU;UNICA;5;13,00;65,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'065;036;8050846039544;OBAGB032-EVS00-540;BANDOULIÈRE EXTRASLIM 110 + ANSES MAXI CHAINE + CLIP FAUX CUIR EFFET GRIFFE + PLEX SILVER;UNICA;2;14,16;28,32;OKNITMINI       ;CURRY;0;curry;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'066;037;CodeBarre;OBAGP034-ECS93-018;CORPS O BAG KNIT MINI EVA COMPOUND CURRY;UNICA;3;18,30;54,90;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'067;040;CodeBarre;SHOUX201-ECS98-559;RABAT O BAG GLAM EN FAUX CUIR EFFET GRIFFE + APPLICATIONS FLEURS BORDEAUX;UNICA;3;13,00;39,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'068;041;CodeBarre;OBAGS034-FAS09-024;BANDOULIÈRE EXTRASLIM 110 + ANSES MAXI CHAINE + CLIP FAUX CUIR EFFET GRIFFE + PLEX CUIVR;UNICA;2;18,60;37,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'069;042;CodeBarre;OBAGS032-TESD5-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN FAUSSE FOURRURE LAPIN REX CHOCO;UNICA;6;10,80;64,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'070;044;CodeBarre;SHOUCH01-PLS00-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG KNIT MINI EN MICROFIBRE COULEUR UNIE NOIR;UNICA;5;9,90;49,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'071;046;8050846039360;OBAGB024-EVS00-018;BANDOULIÈRE MAXI CHAINE 110� CM + CLIP PLEX STANDARD NOIR;UNICA;2;4,80;9,60;MICROOPOCKET    ;BDX  ;0;bordeaux;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'072;047;CodeBarre;OBAGB032-EVS00-024;CORPS O POCKET MICRO EVA COMPOUND BORDEAUX;UNICA;2;14,16;28,32;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'073;048;CodeBarre;OBAGS034-TESD5-024;CORPS O BAG KNIT MINI EVA COMPOUND CHOCOLAT;UNICA;2;8,10;16,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'074;050;8050846039896;OBAGB034-EVS00-541;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE CHOCOLA;UNICA;2;11,88;23,76;OGLAM           ;BOSCO;0;verde bosco;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'075;051;8050846039759;OBAGB033-EVS00-540;CORPS O BAG GLAM EVA COMPOUND VERT FORET;UNICA;2;14,16;28,32;OURBAN          ;CURRY;0;curry;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'076;053;3006900273008;OBAGB032-EVS00-018;CORPS O BAG URBAN EVA COMPOUND CURRY;UNICA;2;14,16;28,32;OKNITMINI       ;BDX  ;0;bordeaux;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'077;054;8050846035300;SHOUX101-ECS00-020;CORPS O BAG KNIT MINI EVA COMPOUND BORDEAUX;UNICA;2;18,96;37,92;ANSESTUB/BANDOUL;BRONZ;0;bronzo;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'078;055;CodeBarre;OBAGS034-FAS09-008;BANDOULIÈRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR BRONZE;UNICA;2;18,60;37,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'079;056;CodeBarre;HLESD000-ECS35-084;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN FAUSSE FOURRURE LAPIN REX BLANC;UNICA;4;14,40;57,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'080;059;8050846039223;OBAGB016-EVS00-540;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC TESTA DI MORO;UNICA;3;12,60;37,80;OMOON           ;CURRY;0;curry;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'081;060;8050846039827;OBAGB034-EVS00-055;CORPS O MOON EVA COMPOUND CURRY;UNICA;2;11,88;23,76;OGLAM           ;BLACK;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'082;061;CodeBarre;OBAGB017-EVS00-559;CORPS O BAG GLAM EVA COMPOUND NOIR;UNICA;4;11,04;44,16;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'083;062;CodeBarre;OBAGP006-FAS09-024;CORPS O MOON LIGHT EVA COMPOUND CUIVRE;UNICA;4;18,00;72,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'084;063;CodeBarre;OCLKD001-MESB8-078;RABAT O POCKET EN FAUSSE FOURRURE LAPIN REX CHOCOLAT;UNICA;10;7,50;75,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'085;064;CodeBarre;SHOUCH01-PLS00-564;O CLOCK MECANISME LASER SPOTTED SABLE;UNICA;5;9,90;49,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'086;065;CodeBarre;OBAGS034-TESD5-371;BANDOULIÈRE MAXI CHAINE 110� CM + CLIP PLEX STANDARD TARTARUGATO;UNICA;2;8,10;16,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'087;066;8050846002647;HLESD000-ECS35-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN MICROFIBRE COULEUR UNIE LATTE;UNICA;4;14,40;57,60;ANSES/F.CUIRCOMP;BLACK;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'088;067;CodeBarre;SHOUX201-ECS98-018;ANSES LONGUES ADAPTABLES EN FAUX CUIR BASIC NOIR;UNICA;3;13,00;39,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'089;068;CodeBarre;OBAGPA24-FAS52-024;BANDOULIÈRE EXTRASLIM 110 + ANSES MAXI CHAINE + CLIP FAUX CUIR EFFET GRIFFE + PLEX BORD;UNICA;2;12,10;24,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'090;069;CodeBarre;OBAGC102-FAS01-055;RABAT TOURNIQUET O POCKET MICRO EN FAUSSE FOURRURE LAPIN LEOPARD CHOCOLAT;UNICA;6;25,68;154,08;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'091;070;CodeBarre;OBAGS033-TESD5-371;COVER O BAG MINI EN FAUSSE FOURRURE LAPIN NOIR;UNICA;4;9,00;36,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'092;071;CodeBarre;OBAGS034-FAS09-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG URBAN EN MICROFIBRE COULEUR UNIE LATTE;UNICA;2;18,60;37,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'093;072;CodeBarre;OBAGPA24-TEST6-559;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN FAUSSE FOURRURE LAPIN REX BORDE;UNICA;2;11,20;22,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'094;074;CodeBarre;OCLKD001-MESB9-018;RABAT TOURNIQUET O POCKET MICRO EN TISSU LEOPARD FLOCK CUIVRE;UNICA;8;6,70;53,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'095;075;8050846033337;OBAGS001-TESR1-055;O CLOCK MECANISME LASER SPOTTED BORDEAUX;UNICA;10;10,80;108,00;CANVAS          ;VELNO;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'096;076;CodeBarre;OBAGS034-FAS09-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY NOIR;UNICA;4;18,60;74,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'097;077;8050846035201;SHOUX101-ECS00-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG GLAM EN FAUSSE FOURRURE LAPIN REX NOIR;UNICA;5;18,96;94,80;ANSESTUB/BANDOUL;BLACK;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'098;079;8050846039124;OBAGB002-EVS00-540;BANDOULIÈRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR NOIR;UNICA;6;14,40;86,40;MINIOBODY       ;CURRY;0;curry;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'099;083;8050846033351;OBAGS001-TESR1-086;CORPS O BAG MINI EVA COMPOUND CURRY;UNICA;5;10,80;54,00;CANVAS          ;VELTO;0;tortora;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'100;084;CodeBarre;OBAGP006-FAS09-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU COTTON CORDUROY GRIS TOURTERE;UNICA;5;18,00;90,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'101;085;CodeBarre;OCLKD104-MESB9-389;RABAT O POCKET EN FAUSSE FOURRURE LAPIN REX NOIR;UNICA;4;15,20;60,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'102;086;CodeBarre;OBAGC101-FAS01-055;MECANISME GREAT DATE LASER COCO SILVER;UNICA;5;29,40;147,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'103;088;CodeBarre;OBAGS001-TEST7-024;COVER O BAG EN FAUSSE FOURRURE LAPIN NOIR;UNICA;5;9,90;49,50;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'104;089;CodeBarre;OCLKD001-MESB9-055;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU À RAYURES SAIA CHOCOLAT;UNICA;10;6,70;67,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'105;090;8050846049154;HLESF800-ECS94-055;O CLOCK MECANISME LASER SPOTTED NOIR;UNICA;6;9,00;54,00;ANSES/STRASS    ;SAFBL;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'106;091;CodeBarre;OBAGS032-TESD5-024;ANSES COURTES AVEC BOUCLE FAUX CUIR EFFET GRIFFE + STRASS NOIR;UNICA;3;10,80;32,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'107;092;CodeBarre;SHOUCG00-PLS00-564;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG KNIT MINI EN MICROFIBRE COULEUR UNIE CHO;UNICA;6;11,20;67,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'108;094;CodeBarre;SHOUG800-FAS09-371;BANDOULIÈRE MAXI CHAINE 80� CM PLEX STANDARD TARTARUGATO;UNICA;2;15,60;31,20;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'109;095;8050846035140;HLESCE01-ECS00-018;BANDOULIÈRE 80 EN FAUSSE FOURRURE LAPIN REX LATTE;UNICA;3;12,66;37,98;ANSES/DOUBLECHAI;BDX  ;0;bordeaux + oro;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'110;096;CodeBarre;OBAGS032-TESD5-018;ANSES DOUBLE CHAINE EN " T " EN FAUX CUIR BORDEAUX;UNICA;2;10,80;21,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'111;097;8050846039063;OBAGB001-EVS00-540;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG KNIT MINI EN MICROFIBRE COULEUR UNIE BORD;UNICA;6;14,40;86,40;OBODY           ;CURRY;0;curry;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'112;098;8050846045699;HLESCE01-ECS00-084;CORPS O BAG EVA COMPOUND CURRY;UNICA;5;12,66;63,30;ANSES/DOUBLECHAI;TESTA;0;testa di moro + oro;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'113;100;8050846039391;OBAGB024-EVS00-540;ANSES DOUBLE CHAINE EN " T " EN FAUX CUIR TESTA DI MORO;UNICA;2;4,80;9,60;MICROOPOCKET    ;CURRY;0;curry;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'114;101;CodeBarre;OCLKD001-MESB8-559;CORPS O POCKET MICRO EVA COMPOUND CURRY;UNICA;8;7,50;60,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'115;102;CodeBarre;OBAGS032-TESD5-559;O CLOCK MECANISME LASER SPOTTED CUIVRE;UNICA;3;10,80;32,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'116;103;CodeBarre;HLESMD00-ECS46-020;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG KNIT MINI EN MICROFIBRE COULEUR UNIE CUIV;UNICA;5;12,66;63,30;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'117;105;CodeBarre;OBAGS032-TESD5-371;MICRO-ANSES TUBULAIRES COURTES EN FAUX CUIR LISSE BRONZE;UNICA;3;10,80;32,40;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'118;109;8050846039797;OBAGB034-EVS00-018;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG KNIT MINI EN MICROFIBRE COULEUR UNIE LATT;UNICA;2;11,88;23,76;OGLAM           ;BDX  ;0;bordeaux;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'119;110;CodeBarre;OBAGS001-TESD5-024;CORPS O BAG GLAM EVA COMPOUND BORDEAUX;UNICA;6;10,80;64,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'120;111;CodeBarre;SHOUG800-FAS09-099;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE CHOCOLAT;UNICA;3;15,60;46,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'121;112;8050846039094;OBAGB002-EVS00-024;BANDOULIÈRE 80 EN FAUSSE FOURRURE LAPIN REX GRIS TOURTERELLE;UNICA;4;14,40;57,60;MINIOBODY       ;CHOCO;0;cioccolato;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'122;113;CodeBarre;OBAGB033-EVS00-559;CORPS O BAG MINI EVA COMPOUND CHOCOLAT;UNICA;2;14,16;28,32;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'123;114;3006900276009;OBAGB032-EVS00-055;CORPS O BAG URBAN EVA COMPOUND CUIVRE;UNICA;2;14,16;28,32;OKNITMINI       ;BLACK;0;nero;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'124;115;8050846039094;OBAGB002-EVS00-024;CORPS O BAG KNIT MINI EVA COMPOUND NOIR;UNICA;6;14,40;86,40;MINIOBODY       ;CHOCO;0;cioccolato;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'125;116;CodeBarre;OCLKD104-MESB9-055;CORPS O BAG MINI EVA COMPOUND CHOCOLAT;UNICA;4;15,20;60,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'126;117;8050846033122;HLESGC00-ECS29-018;MECANISME GREAT DATE LASER COCO NOIR;UNICA;4;10,80;43,20;ANSES/COCO      ;BDX  ;0;bordeaux;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'127;118;CodeBarre;SHOUX101-ECS07-559;ANSES COURTES GOUTTE EN FAUX CUIR IMPRIME COCO BORDEAUX;UNICA;4;13,00;52,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'128;121;CodeBarre;OBAGS002-TESD5-559;BANDOULIÈRE EXTRASLIM 110 + ANSES TUBULAIRES + CLIP FAUX CUIR EFFET GRIFFE CUIVRE;UNICA;5;10,80;54,00;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'129;122;CodeBarre;OBAGS016-FAS09-008;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN MICROFIBRE COULEUR UNIE CUIVRE;UNICA;3;18,60;55,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'130;123;CodeBarre;OBAGS001-TESD5-559;POCHETTE INTERIEURE FERMETURE ECLAIR O MOON EN FAUSSE FOURRURE LAPIN REX BLANC;UNICA;6;10,80;64,80;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
'131;128;CodeBarre;OBAGC101-FAS01-024;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN MICROFIBRE COULEUR UNIE CUIVRE;UNICA;4;29,40;117,60;CodeBarre;CodeBarre;CodeBarre;CodeBarre;FAT_2018_321_0002492.txt;FAT;22/11/2018;8146,56;8020,56;2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814 | 2018 04/OBAG/1074 136814
