108;terracotta;terracotta;
009;blu;blue;
041;grigio scuro;dark grey;
001;acqua;aqua;
108;terracotta;terracotta;
009;blu;blue;
041;grigio scuro;dark grey;
001;acqua;aqua;
108;terracotta;terracotta;
009;blu;blue;
041;grigio scuro;dark grey;
490;giallo;yellow;
006;avorio;ivory;
144;ginestra;broom;
047;marsala;marsala;
128;salmone;salmon;
142;lampone;raspberry;
044;lime;lime;
002;amaranto;amaranth;
018;bordeaux;burgundy;
025;cipria;powder pink;
095;viola desaturato;pale violet;
096;viola pastello;pastel violet;
141;blu pastello;pastel blue;
088;turchese;turquoise;
063;ottanio;teal;
013;blu capri;capri blue;
090;verde bianco;green white;
020;bronzo;bronze;
081;smeraldo;emerald;
012;blu acqua;aqua blue;
138;turchese menta;turquoise mint;
038;grafite;graphite;
080;salvia;sage;
089;verde;green;
490;giallo;yellow;
006;avorio;ivory;
144;ginestra;broom;
047;marsala;marsala;
128;salmone;salmon;
044;lime;lime;
142;lampone;raspberry;
002;amaranto;amaranth;
018;bordeaux;burgundy;
025;cipria;powder pink;
095;viola desaturato;pale violet;
063;ottanio;teal;
013;blu capri;capri blue;
141;blu pastello;pastel blue;
096;viola pastello;pastel violet;
088;turchese;turquoise;
090;verde bianco;green white;
012;blu acqua;aqua blue;
138;turchese menta;turquoise mint;
038;grafite;graphite;
020;bronzo;bronze;
081;smeraldo;emerald;
080;salvia;sage;
089;verde;green;
022;carta da zucchero;azure;
076;rosso;red;
097;violetto;violet;
141;blu pastello;pastel blue;
025;cipria;powder pink;
143;neve;snow;
015;blu iris;iris blue;
077;rubino;ruby;
018;bordeaux;burgundy;
