'030;420222909-KG;Document Date doc. Client dest.;-;-;CodeBarre;PROF949_2019TOULOUSE.txt
'010;002;OBAGS002-TES01-009;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p041-1-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'013;014;OBAGS121-TES01-054;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p046-1-01;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'014;021;OBAGS121-TES01-055;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p046-1-02;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'016;022;OCLKS007-SIS01-008-M;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-01;O CLOCK BRACELET COVER EN SILICONE;M
'015;022;OCLKS007-SIS01-008-S;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-01;O CLOCK BRACELET COVER EN SILICONE;S
'026;005;OCLKS007-SIS01-133-M;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-02;O CLOCK BRACELET COVER EN SILICONE;M
'025;005;OCLKS007-SIS01-133-S;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-02;O CLOCK BRACELET COVER EN SILICONE;S
'022;023;OCLKS007-SIS01-071-M;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-03;O CLOCK BRACELET COVER EN SILICONE;M
'021;023;OCLKS007-SIS01-071-S;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-03;O CLOCK BRACELET COVER EN SILICONE;S
'020;009;OCLKS007-SIS01-059-M;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-04;O CLOCK BRACELET COVER EN SILICONE;M
'019;009;OCLKS007-SIS01-059-S;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-04;O CLOCK BRACELET COVER EN SILICONE;S
'018;015;OCLKS007-SIS01-055-M;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-06;O CLOCK BRACELET COVER EN SILICONE;M
'017;015;OCLKS007-SIS01-055-S;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-06;O CLOCK BRACELET COVER EN SILICONE;S
'024;003;OCLKS007-SIS01-086-M;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-07;O CLOCK BRACELET COVER EN SILICONE;M
'023;003;OCLKS007-SIS01-086-S;summer 2018 presentation/catalogo summer 2018 continuativo.txt;p064-1-07;O CLOCK BRACELET COVER EN SILICONE;S
'013;014;OBAGS121-TES01-054;summer 2018 presentation/catalogo summer 2018.txt;p112-2-01;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'014;021;OBAGS121-TES01-055;summer 2018 presentation/catalogo summer 2018.txt;p112-2-02;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'016;022;OCLKS007-SIS01-008-M;summer 2018 presentation/catalogo xmas 2017.txt;p030-1-01;O CLOCK BRACELET COVER EN SILICONE;M
'015;022;OCLKS007-SIS01-008-S;summer 2018 presentation/catalogo xmas 2017.txt;p030-1-01;O CLOCK BRACELET COVER EN SILICONE;S
'018;015;OCLKS007-SIS01-055-M;summer 2018 presentation/catalogo xmas 2017.txt;p030-1-03;O CLOCK BRACELET COVER EN SILICONE;M
'017;015;OCLKS007-SIS01-055-S;summer 2018 presentation/catalogo xmas 2017.txt;p030-1-03;O CLOCK BRACELET COVER EN SILICONE;S
'001;010;HLESG000-ROS00-008;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p017-1-01;ANSES LONGUES EN CORDE;UNICA
'002;013;HLESG000-ROS00-054;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p017-1-04;ANSES LONGUES EN CORDE;UNICA
'003;001;HLESGC00-ROS00-008;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p018-2-01;ANSES COURTES EN CORDE;UNICA
'005;007;HLESGC00-ROS00-055;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p018-2-02;ANSES COURTES EN CORDE;UNICA
'004;016;HLESGC00-ROS00-009;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p018-2-03;ANSES COURTES EN CORDE;UNICA
'027;017;SHOUC006-MTS01-004;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p020-1-01;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'028;004;SHOUC006-MTS01-061;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p020-1-02;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'029;006;SHOUC006-MTS01-348;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p020-1-03;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'006;018;OBAGS001-TES01-008;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-1-01;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'007;019;OBAGS001-TES01-054;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-1-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'008;020;OBAGS001-TES01-055;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-1-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'009;008;OBAGS002-TES01-008;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-2-01;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'012;012;OBAGS002-TES01-055;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-2-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'010;002;OBAGS002-TES01-009;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-2-03;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'011;011;OBAGS002-TES01-054;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p030-2-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'013;014;OBAGS121-TES01-054;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p031-1-01;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'014;021;OBAGS121-TES01-055;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p031-1-02;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'016;022;OCLKS007-SIS01-008-M;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-01;O CLOCK BRACELET COVER EN SILICONE;M
'015;022;OCLKS007-SIS01-008-S;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-01;O CLOCK BRACELET COVER EN SILICONE;S
'018;015;OCLKS007-SIS01-055-M;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-03;O CLOCK BRACELET COVER EN SILICONE;M
'017;015;OCLKS007-SIS01-055-S;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-03;O CLOCK BRACELET COVER EN SILICONE;S
'020;009;OCLKS007-SIS01-059-M;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-04;O CLOCK BRACELET COVER EN SILICONE;M
'019;009;OCLKS007-SIS01-059-S;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-04;O CLOCK BRACELET COVER EN SILICONE;S
'022;023;OCLKS007-SIS01-071-M;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-05;O CLOCK BRACELET COVER EN SILICONE;M
'021;023;OCLKS007-SIS01-071-S;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-05;O CLOCK BRACELET COVER EN SILICONE;S
'024;003;OCLKS007-SIS01-086-M;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-06;O CLOCK BRACELET COVER EN SILICONE;M
'023;003;OCLKS007-SIS01-086-S;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-06;O CLOCK BRACELET COVER EN SILICONE;S
'026;005;OCLKS007-SIS01-133-M;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-07;O CLOCK BRACELET COVER EN SILICONE;M
'025;005;OCLKS007-SIS01-133-S;summer 2019 presentation/catalogo summer 2019 continuativo.txt;p038-1-07;O CLOCK BRACELET COVER EN SILICONE;S
'027;017;SHOUC006-MTS01-004;winter 2018 presentation/catalogo winter 18 continuativo.txt;p021-1-01;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'028;004;SHOUC006-MTS01-061;winter 2018 presentation/catalogo winter 18 continuativo.txt;p021-1-02;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'029;006;SHOUC006-MTS01-348;winter 2018 presentation/catalogo winter 18 continuativo.txt;p021-1-03;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'027;017;SHOUC006-MTS01-004;winter 2018 presentation/catalogo winter 18 continuativo.txt;p021-1-04;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'006;018;OBAGS001-TES01-008;winter 2018 presentation/catalogo winter 18 continuativo.txt;p032-1-01;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'008;020;OBAGS001-TES01-055;winter 2018 presentation/catalogo winter 18 continuativo.txt;p032-1-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'007;019;OBAGS001-TES01-054;winter 2018 presentation/catalogo winter 18 continuativo.txt;p032-1-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'009;008;OBAGS002-TES01-008;winter 2018 presentation/catalogo winter 18 continuativo.txt;p033-1-01;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'012;012;OBAGS002-TES01-055;winter 2018 presentation/catalogo winter 18 continuativo.txt;p033-1-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'011;011;OBAGS002-TES01-054;winter 2018 presentation/catalogo winter 18 continuativo.txt;p033-1-03;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'010;002;OBAGS002-TES01-009;winter 2018 presentation/catalogo winter 18 continuativo.txt;p033-1-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'013;014;OBAGS121-TES01-054;winter 2018 presentation/catalogo winter 18 continuativo.txt;p036-1-01;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'014;021;OBAGS121-TES01-055;winter 2018 presentation/catalogo winter 18 continuativo.txt;p036-1-02;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'016;022;OCLKS007-SIS01-008-M;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-01;O CLOCK BRACELET COVER EN SILICONE;M
'015;022;OCLKS007-SIS01-008-S;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-01;O CLOCK BRACELET COVER EN SILICONE;S
'026;005;OCLKS007-SIS01-133-M;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-02;O CLOCK BRACELET COVER EN SILICONE;M
'025;005;OCLKS007-SIS01-133-S;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-02;O CLOCK BRACELET COVER EN SILICONE;S
'022;023;OCLKS007-SIS01-071-M;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-03;O CLOCK BRACELET COVER EN SILICONE;M
'021;023;OCLKS007-SIS01-071-S;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-03;O CLOCK BRACELET COVER EN SILICONE;S
'020;009;OCLKS007-SIS01-059-M;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-04;O CLOCK BRACELET COVER EN SILICONE;M
'019;009;OCLKS007-SIS01-059-S;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-04;O CLOCK BRACELET COVER EN SILICONE;S
'018;015;OCLKS007-SIS01-055-M;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-06;O CLOCK BRACELET COVER EN SILICONE;M
'017;015;OCLKS007-SIS01-055-S;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-06;O CLOCK BRACELET COVER EN SILICONE;S
'024;003;OCLKS007-SIS01-086-M;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-07;O CLOCK BRACELET COVER EN SILICONE;M
'023;003;OCLKS007-SIS01-086-S;winter 2018 presentation/catalogo winter 18 continuativo.txt;p050-1-07;O CLOCK BRACELET COVER EN SILICONE;S
'003;001;HLESGC00-ROS00-008;winter 2019 presentation/capsule Disney 19.txt;p012-1-01;ANSES COURTES EN CORDE;UNICA
'005;007;HLESGC00-ROS00-055;winter 2019 presentation/capsule Disney 19.txt;p012-1-02;ANSES COURTES EN CORDE;UNICA
'027;017;SHOUC006-MTS01-004;winter 2019 presentation/capsule Disney 19.txt;p013-1-01;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'009;008;OBAGS002-TES01-008;winter 2019 presentation/capsule Disney 19.txt;p018-1-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'012;012;OBAGS002-TES01-055;winter 2019 presentation/capsule Disney 19.txt;p018-1-05;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'016;022;OCLKS007-SIS01-008-M;winter 2019 presentation/capsule Disney 19.txt;p028-1-04;O CLOCK BRACELET COVER EN SILICONE;M
'015;022;OCLKS007-SIS01-008-S;winter 2019 presentation/capsule Disney 19.txt;p028-1-04;O CLOCK BRACELET COVER EN SILICONE;S
'018;015;OCLKS007-SIS01-055-M;winter 2019 presentation/capsule Disney 19.txt;p028-1-05;O CLOCK BRACELET COVER EN SILICONE;M
'017;015;OCLKS007-SIS01-055-S;winter 2019 presentation/capsule Disney 19.txt;p028-1-05;O CLOCK BRACELET COVER EN SILICONE;S
'001;010;HLESG000-ROS00-008;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p015-1-01;ANSES LONGUES EN CORDE;UNICA
'002;013;HLESG000-ROS00-054;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p015-1-04;ANSES LONGUES EN CORDE;UNICA
'003;001;HLESGC00-ROS00-008;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p017-2-01;ANSES COURTES EN CORDE;UNICA
'005;007;HLESGC00-ROS00-055;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p017-2-02;ANSES COURTES EN CORDE;UNICA
'004;016;HLESGC00-ROS00-009;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p017-2-03;ANSES COURTES EN CORDE;UNICA
'027;017;SHOUC006-MTS01-004;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p019-1-01;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'028;004;SHOUC006-MTS01-061;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p019-1-02;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'029;006;SHOUC006-MTS01-348;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p019-1-03;LONGUE BANDOULIÈRE CHAINE O POCKET EN METAL GALVANISE;UNICA
'006;018;OBAGS001-TES01-008;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-1-01;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'007;019;OBAGS001-TES01-054;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-1-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'008;020;OBAGS001-TES01-055;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-1-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG EN TISSU CANVAS;UNICA
'009;008;OBAGS002-TES01-008;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-2-01;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'012;012;OBAGS002-TES01-055;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-2-02;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'010;002;OBAGS002-TES01-009;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-2-03;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'011;011;OBAGS002-TES01-054;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p028-2-04;POCHETTE INTERIEURE FERMETURE ECLAIR O BAG MINI EN TISSU CANVAS;UNICA
'013;014;OBAGS121-TES01-054;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p029-1-01;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'014;021;OBAGS121-TES01-055;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p029-1-02;POCHETTE INTERIEURE À COULISSE O SWING EN TISSU CANVAS;UNICA
'016;022;OCLKS007-SIS01-008-M;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-01;O CLOCK BRACELET COVER EN SILICONE;M
'015;022;OCLKS007-SIS01-008-S;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-01;O CLOCK BRACELET COVER EN SILICONE;S
'018;015;OCLKS007-SIS01-055-M;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-03;O CLOCK BRACELET COVER EN SILICONE;M
'017;015;OCLKS007-SIS01-055-S;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-03;O CLOCK BRACELET COVER EN SILICONE;S
'020;009;OCLKS007-SIS01-059-M;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-04;O CLOCK BRACELET COVER EN SILICONE;M
'019;009;OCLKS007-SIS01-059-S;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-04;O CLOCK BRACELET COVER EN SILICONE;S
'022;023;OCLKS007-SIS01-071-M;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-05;O CLOCK BRACELET COVER EN SILICONE;M
'021;023;OCLKS007-SIS01-071-S;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-05;O CLOCK BRACELET COVER EN SILICONE;S
'024;003;OCLKS007-SIS01-086-M;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-06;O CLOCK BRACELET COVER EN SILICONE;M
'023;003;OCLKS007-SIS01-086-S;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-06;O CLOCK BRACELET COVER EN SILICONE;S
'026;005;OCLKS007-SIS01-133-M;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-07;O CLOCK BRACELET COVER EN SILICONE;M
'025;005;OCLKS007-SIS01-133-S;winter 2019 presentation/catalogo winter 2019 continuativo.txt;p036-1-07;O CLOCK BRACELET COVER EN SILICONE;S
