XXXCode barre;Code compact;Catalogue;Page;Libelle produit;Modele;Code piece;Code couleur;Couleur it;Couleur en;
XXX
XXX;ATTENTION au format des colonnes !
XXX;Avant toute edition, changer les formats des colonnes suivantes :
XXX;Code Barre :;; numerique sans decimales
XXX;Code Couleur :;; numerique format "000"
XXX
CodeBarre;OBAGB047-EVS00-076; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;076;rosso;red;
CodeBarre;OBAGB047-EVS00-055; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;055;nero;black;
CodeBarre;OBAGB047-EVS00-078; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;078;sabbia;sand;
CodeBarre;OBAGB047-EVS00-371; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;371;latte;milk;
CodeBarre;OBAGB047-EVS00-614; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;614;imperial blu;imperial blue;
CodeBarre;OBAGB047-EVS00-615; O bag fall 19;15; scocca O bag queen eva;OBAGB047;EVS00;615;military;military;
CodeBarre;OBAGB048-EVS00-017; O bag fall 19;16; scocca O bag sheen eva;OBAGB048;EVS00;017;blu navy;blue navy;
CodeBarre;OBAGB048-EVS00-371; O bag fall 19;16; scocca O bag sheen eva;OBAGB048;EVS00;371;latte;milk;
CodeBarre;OBAGB048-EVS00-055; O bag fall 19;16; scocca O bag sheen eva;OBAGB048;EVS00;055;nero;black;
CodeBarre;OBAGB060-EVS35-017; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;017;blu navy;blue navy;
CodeBarre;OBAGB060-EVS35-067; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;067;phard;phard;
CodeBarre;OBAGB060-EVS35-018; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;018;bordeaux;bordeaux;
CodeBarre;OBAGB060-EVS35-078; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;078;sabbia;sand;
CodeBarre;OBAGB060-EVS35-055; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;055;nero;black;
CodeBarre;OBAGB060-EVS35-371; O bag fall 19;17; scocca O bag sharm eva;OBAGB060;EVS35;371;latte;milk;
